id;text_type
30283;article
30284;article
30285;article
30286;article
30287;article
30288;article
30289;article
30290;article
30291;article
30292;article
30293;article
30294;article
30295;article
30296;article
30297;article
30298;article
30299;article
30300;article
30301;article
30302;article
30303;article
30304;article
30305;caption
30306;article
30307;article
30308;article
30309;article
30310;article
30311;caption
30312;article
30313;article
30314;article
30315;article
30316;article
30317;article
30318;article
30319;caption
30320;article
30321;caption
30322;article
30323;article
30324;article
30325;article
30326;article
30327;article
30328;article
30329;article
30330;article
30331;article
30332;article
30333;article
30334;article
30335;article
30336;article
30337;article
30338;article
30339;caption
30340;article
30341;article
30342;article
30343;caption
30344;article
30345;article
30346;article
30347;article
30348;article
30349;article
30350;article
30351;article
30352;article
30353;article
30354;article
30355;article
30356;article
30357;article
30358;article
30359;article
30360;article
30361;article
30362;article
30363;article
30364;article
30365;article
30366;article
30367;article
30368;article
30369;article
30370;article
30371;caption
30372;article
30373;article
30374;article
30375;article
30376;article
30377;article
30378;article
30379;article
30380;article
30381;article
30382;caption
30383;article
30384;article
30385;article
30386;article
30387;article
30388;article
30389;article
30390;article
30391;article
30392;article
30393;article
30394;article
30395;caption
30396;article
30397;caption
30398;article
30399;article
30400;article
30401;article
30402;article
30403;article
30404;article
30405;article
30406;article
30407;article
30408;article
30409;article
30410;article
30411;article
30412;article
30413;article
30414;article
30415;article
30416;article
30417;article
30418;article
30419;article
30420;article
30421;article
30422;article
30423;article
30424;article
30425;article
30426;article
30427;article
30428;article
30429;article
30430;article
30431;caption
30432;article
30433;article
30434;article
30435;article
30436;article
30437;article
30438;article
30439;article
30440;article
30441;article
30442;article
30443;article
30444;article
30445;article
30446;article
30447;article
30448;article
30449;article
30450;article
30451;article
30452;article
30453;article
30454;article
30455;article
30456;article
30457;caption
30458;article
30459;article
30460;article
30461;article
30462;article
30463;article
30464;article
30465;article
30466;article
30467;article
30468;article
30469;caption
30470;article
30471;article
30472;article
30473;article
30474;article
30475;article
30476;article
30477;article
30478;article
30479;article
30480;article
30481;article
30482;article
30483;article
30484;article
30485;caption
30486;article
30487;article
30488;article
30489;article
30490;article
30491;article
30492;article
30493;article
30494;caption
30495;article
30496;article
30497;article
30498;article
30499;article
30500;article
30501;caption
30502;article
30503;article
30504;article
30505;article
30506;caption
30507;article
30508;article
30509;article
30510;article
30511;article
30512;article
30513;article
30514;article
30515;article
30516;article
30517;caption
30518;article
30519;article
30520;article
30521;article
30522;article
30523;article
30524;article
30525;article
30526;article
30527;caption
30528;article
30529;article
30530;article
30531;article
30532;article
30533;article
30534;article
30535;article
30536;article
30537;article
30538;article
30539;article
30540;article
30541;article
30542;article
30543;article
30544;article
30545;article
30546;article
30547;article
30548;article
30549;article
30550;article
30551;article
30552;article
30553;article
30554;article
30555;article
30556;article
30557;article
30558;article
30559;article
30560;article
30561;article
30562;article
30563;article
30564;caption
30565;article
30566;article
30567;article
30568;article
30569;article
30570;article
30571;article
30572;article
30573;article
30574;article
30575;article
30576;article
30577;article
30578;article
30579;article
30580;article
30581;article
30582;article
30583;article
30584;article
30585;article
30586;caption
30587;article
30588;article
30589;article
30590;article
30591;article
30592;article
30593;article
30594;article
30595;article
30596;article
30597;article
30598;article
30599;article
30600;article
30601;article
30602;article
30603;article
30604;article
30605;article
30606;article
30607;article
30608;article
30609;article
30610;caption
30611;article
30612;article
30613;article
30614;article
30615;article
30616;caption
30617;article
30618;article
30619;article
30620;article
30621;article
30622;article
30623;article
30624;article
30625;article
30626;article
30627;article
30628;article
30629;article
30630;article
30631;article
30632;article
30633;article
30634;article
30635;article
30636;article
30637;article
30638;article
30639;article
30640;article
30641;article
30642;article
30643;article
30644;article
30645;article
30646;article
30647;article
30648;article
30649;article
30650;article
30651;article
30652;article
30653;article
30654;article
30655;article
30656;article
30657;article
30658;article
30659;article
30660;article
30661;caption
30662;article
30663;article
30664;article
30665;article
30666;article
30667;article
30668;article
30669;article
30670;article
30671;article
30672;article
30673;article
30674;article
30675;article
30676;article
30677;article
30678;article
30679;article
30680;article
30681;article
30682;article
30683;article
30684;article
30685;article
30686;article
30687;article
30688;article
30689;article
30690;article
30691;article
30692;article
30693;article
30694;article
30695;article
30696;article
30697;article
30698;article
30699;article
30700;article
30701;article
30702;article
30703;article
30704;article
30705;article
30706;article
30707;article
30708;article
30709;article
30710;article
30711;article
30712;caption
30713;article
30714;article
30715;article
30716;article
30717;article
30718;caption
30719;article
30720;caption
30721;article
30722;article
30723;article
30724;article
30725;article
30726;article
30727;caption
30728;article
